,DEPTH,Rt,density_porosity,TVD,GR,Sw,Vshale
2,11544.500369423638,3.9754,0.2513812154696133,10304.1709,83.32,0.2839156126893571,0.20989313661675246
3,11545.000369439638,4.0521400000000005,0.2480662983425413,10304.61816,84.15299999999998,0.2849722207514881,0.2171406525540306
4,11545.500369455638,4.58518,0.2392265193370165,10305.06543,88.08,0.2777953664762726,0.2526399363280451
5,11546.000369471638,5.20632,0.23093922651933685,10305.51367,90.423,0.27005323112792823,0.2749078769089123
6,11546.500369487641,5.29076,0.2265193370165744,10305.96094,91.238,0.2731166653231565,0.2828515344369157
7,11547.000369503638,4.70749,0.2265193370165744,10306.4082,92.002,0.289542639303591,0.2903928071405519
8,11547.500369519636,4.65614,0.2292817679558012,10306.85645,92.716,0.2876272154654588,0.29752440469885544
9,11548.000369535637,4.84428,0.2430939226519337,10307.30371,88.837,0.2659645741088835,0.25974336062381503
10,11548.500369551635,4.92788,0.2541436464088397,10307.75098,87.838,0.252233749107287,0.25038719028115186
11,11549.000369567637,4.70311,0.2497237569060773,10308.19922,85.68,0.26276050362286235,0.2306798960323841
12,11549.500369583635,4.51955,0.2392265193370165,10308.64648,84.051,0.27980507970610696,0.21624800050366505
13,11550.000369599637,4.493519999999998,0.2314917127071824,10309.09375,80.13,0.2899904702156244,0.18301528872774214
14,11550.500369615636,4.63628,0.2138121546961326,10309.54199,77.83,0.3090973597055298,0.16447035798235565
15,11551.000369631636,4.9208,0.21602209944751385,10309.98926,77.832,0.296958987810002,0.16448618921658956
16,11551.500369647636,5.4097,0.21878453038674028,10310.4375,77.837,0.27964645092208124,0.16452576951972894
17,11552.000369663636,5.48921,0.2044198895027625,10310.88477,77.803,0.29712174816983783,0.16425668592105994
18,11552.500369679636,5.6047699999999985,0.20883977900552486,10311.33301,76.229,0.28781961711897724,0.1519586726537664
19,11553.000369695637,5.38171,0.2154696132596685,10311.78027,74.66,0.2846861477888707,0.1400042742014252
20,11553.500369711635,5.05075,0.2193370165745855,10312.22852,73.214,0.28868395438887423,0.1292497568484838
21,11554.000369727637,4.70564,0.23093922651933685,10312.67578,71.61399999999998,0.2840569747497629,0.11763643136051295
22,11554.500369743635,4.2251400000000015,0.2436464088397789,10313.12402,73.92,0.2841397194002461,0.13446948201231304
23,11555.000369759637,3.96055,0.2502762430939225,10313.57129,74.73899999999998,0.28570322087193273,0.14059903331291726
24,11555.500369775636,4.01362,0.2519337016574585,10314.01953,76.298,0.2819409247798008,0.1524913157812404
25,11556.000369791636,3.9975,0.2480662983425413,10314.4668,77.899,0.2869131882166611,0.16501682856762126
26,11556.500369807634,4.27176,0.253038674033149,10314.91504,79.453,0.2720960193344385,0.17748554061484614
27,11557.000369823632,4.41846,0.25524861878453026,10315.3623,80.532,0.2652245060336605,0.18632730198227848
28,11557.500369839634,4.71121,0.2480662983425413,10315.81055,82.65700000000002,0.2642886521401496,0.20419338033755896
29,11558.000369855637,5.10752,0.2403314917127072,10316.25879,84.113,0.2619972867214576,0.21679041919966324
30,11558.500369871634,5.84291,0.2193370165745855,10316.70605,82.51100000000002,0.2684021457428049,0.20294633710133747
31,11559.000369887632,6.20161,0.21049723756906066,10317.1543,80.258,0.2714650271194577,0.18406754823600588
32,11559.500369903633,6.14958,0.2359116022099448,10317.60254,77.883,0.2432430754596417,0.16489005699016346
33,11560.000369919631,5.58995,0.2419889502762429,10318.0498,78.439,0.2487213214799019,0.1693144655921199
34,11560.500369935633,5.48237,0.2491712707182321,10318.49805,79.467,0.2439104321171719,0.17759928708791414
35,11561.000369951631,5.6513,0.2569060773480662,10318.94629,80.166,0.23300431002268304,0.1833110188201443
